review,sentiment
"mam prozbe nigdy nie interesowly mnie pasaty b5 benzyniaki dlatego prosze was o jakies info o silnikach 2.3, 2.8, 1,8T moga byc na gaz. info prosze na janek343@onet.eu pzdro!!!",1
citrusiki to fajne auta nażma przejechane 365689 km i ciągle chodzi bez zarzutów naprawde fajny wuzek ,1
"super bryka pali ok. 9,6l - trasa, 14.7l - miasto, ",1
"Fajne, zgrabne i ładne auto. trochę niedoróbek- np.kluczyk już sam się składa-sprężyna zepsuta",0
Jak za te pieniądze to kupcie Francuza nie będziecie żałować. ,0
Samochód w mojej rodzinie od 12 lat. Ja jestem jego użytkownikiem od 5 lat. Jeżeli nie jesteś idiotą od katowania samochodu i wymieniasz wszystko na czas autko praktycznie bezawaryjne. ,1
"Chujowa reakcja na gaz, chujowe sprzęgło odstaje od konkurencji. Słabe co widać po cenie, nie dajcie się nabrać, drugi raz bym nie kupił",0
Fajne Autko ale nie warte więcej niż 1500 zł :) ,0
Dobry samochód dla rodziny na wakacyjne wypady. Może pakownością nie powala bo to HB ale jaknajbardziej z rodziną można się zapakować mając nawet instalację LPG.,0
Można jeździć ale to tylko opel,0
mam megane cabrio czy ktos wie co sie leje za płyn do zbiorniczka przy silniczku otwierającego dach elektryczny?,1
"Ogólnie super auto, gdyby nie Brak mocy i wiecznie zaparowane szyby to ideał auta.",1
autko fajne i niezawodne ale zdecydowanie za słabe. nie żałuje że kupiłem ale następne będzie mocniejsze,0
"Dobre auto za niewielkie pieniądze. Poza drobiazgami typu żarówki, klocki, nie psuje się. Nigdy nie zawiódł w drodze. ",1
nigdy w życiu hyundai,0
Świetne auto rodzinne.,1
Słaby silnik,0
"Polecam. Dobre, małe autko. Tanie w utrzymaniu. ",1
nieznasz sie na samohodah fokus jest super ,1
"Duży samochód dający sobie dobrze radę w terenie, niestety częste awarie oraz koszty części a w szczególności blacharskie kładą się cieniem na opinie względem tego auta",0
Super auto w tej cenie.,1
"znaczny ubytek płyny chodniczego.mocniej dymiące auto.co moze byc przyczyna,prosze o rady.",1
"Miałem go ponad 1,5 roku. Przez ten czas 0 awarii i wszystko było tak jak powinno być. Wymiana tylko z powodu zmiany na większy samochód.",0
"Pierwszy raz kupilem Forda i ostatni, tyle razy byl w warsztacie ze koszty naprawy wyniosly polowe wartosci samego samochodu. ODRADZAM !!!!!!!!!",0
"auto po przebiegu 200.000 bardzo awaryjne skrzynia biegów.dwumas,turbina",0
"Na dojazdy do pracy, krótkie trasy - ok. Dalsze podróże - męczarnia. Trasa do Anglii, 2000 km, 30 godzin jazdy. W głowie huczało jak we młynie.",0
"Mimo że posiadam go już cztery lata, to kupiłbym takiego jeszcze raz. Tylko że diesela albo benzynę z mocniejszym silnikiem.",1
super auto,1
Kupiłem bo żonie się podobał,0
"Zobaczymy jak z trwałością - jeśli będzie przyzwoita, auto będę mógł polecać Paniom na zakupy i wycieczki za miasto.",0
"Być może nie jest złym autem, ale mi osobiście trafił się taki który ciągle coś się psuje. A dbam o auto i kupuje zawsze droższe części, nie najtańsze.",0
Więcej jazd próbnych przed zakupem i KONIECZNIE modelem który chcesz kupić !!,0
"Nie polecam, to już stary samochód, szukajcie czegoś lepszego",0
Mam HSXa 5 lat i przejechałem 110 tys. i jest OK.,1
"Bardzo rdzewieje, nieustannie jakaś żarówka do wymiany - to najczęstsze problemy, Ale poważnie nigdy mnie nie zawiódł ani w mieście ani na trasie, ani w największe zimy.",0
Dla mnie piekny i stylowy,0
"Auto raczej do jazdy po miescie dla osob, ktore nigdzie sie nie spiesza. Eleganckie i komfortowe, ale BARDZO mułowate i z paroma mankamentami, ktore psują dobre wrazenie. ",0
Super auto dla rodziny.Bezawaryjne bardzo wygodne i pojemne.,1
"Doskonały dla rodziny, mało pali, pojemny bagażnik,doskonała widoczność dla kierowcy,ciepły, przytulny ładny kształt,przyjemne wnętrze.Polecam",1
Przede wszystkim VR6 - rewelacyjnie mruczy a przy tym osiagi rzadko spotykane za taka cene.,1
"Od VW można było wymagać o wiele więcej, duże problemy z serwisem, po 5 latach wyszła rdza, nie uznano reklamacji bo niby moja wina???, ja tylko nadarzy się sposobność to do wymiany. ",0
"Ogólnie-gwarancja 7 lat to tylko w reklamie ,serwis bardzo słaby , nie polecam",0
"Jeżdżę fiesta od 1.5 roku, i nigdy mnie nie zawiodła , tylko leje i jade najlepsze autko dla kobiety",1
MAM PYTANIE; JAKIE SĄ TYPOWE OBJAWY ŻE ŁĄCZNIKI STABILIZATORA SĄ WYBITE DZIĘKUJE POZDRAWIAM,1
"sie wczesniej rozpisalem a napisalo mi ""ssan"" super tak czy , jak na pierwszy moj samochd mam 19 lat:) furka jest spoko, sportowe zawieszenie dobrze sie trzyma drogi:) ",1
Porażka.,0
Barz dobre auto ,1
Polecam z autmatem wersje juz po lifcie np. 1.9 diesel 150KM,0
średnie auto,0
"Średnio, olej pije jak smok! ",0
Silniki biorą olej,0
tani w utrzymaniu ,0
"Łańcuszek rozrządu wymieniłem przy 90,000 tyś km Elektryczne wspomaganie wymieniłem przy 100,00 tyś km Teraz mam problem ze sprzęgłem 130,000 tys km",0
słaby komfort,0
"rowniez jezdze micrą k11 silnik 1,3 i przyznaje ,autko niezawodne,silnik dynamiczny,a do tego mało pali,dla mnie bomba:D",1
jest to wspanialy samochód otakiej pojemności silnika ,1
Kupiłbym tylko podwarunkiem ze z silnikiem 90KM,0
Wogóle jest bezawaryjne ale jeden warunek:regularne przeglądy w carserwisie na ul.1 sierpnia w warszawie.Pozdrawiam i miłej jazdy!,1
"Dużo ""małych"" ale dokucznych problemów - raczej nie kupię drugi raz Kangoo",0
nigdy nie miałem żadnych problemów,1
"Auto raczej do jazdy po miescie dla osob, ktore nigdzie sie nie spiesza. Eleganckie i komfortowe, ale BARDZO mułowate i z paroma mankamentami, ktore psują dobre wrazenie. ",0
Świetny samochód,1
"Mam cytrynę trzy lata i 48tyś w kołach,można przywiązać się do tego samochodu,przyzwoite spalanie. Wady,tępa praca drążka zmiany biegów i na początku kłopoty ze wskażnikiem paliwa. ",1
sam.nie morze się psuć po 1500 km,0
"auto bardzo fajne z wyglądu godne polecenia bardzo szybkie przyspieszenie ma 9,5 do 100 opel corsa C się chowa ",1
a tak sobie,0
"Mam II kombi 1.8 od 6-ciu lat,wymieniłem dopiero łożyska z przodu+ układ wydechowy.Przejechałem ponad 160000 km.Pali średnio 7.8.Auto OK.",1
Na PODSUMOWANIE przyjdzie czas....,1
obecna cena za ten model dyskwalifikuje KIA jako obiekt zainteresowania zakupem,1
Wart swojej ceny. Miejskie autko dla rodzinki 2+2,1
Silnik 6 lat i prawdopodobnie na złom. Serwis ma Cię w d...e. ,0
"Jeszcze gorszy niż wieswagen, niemiecka Syrenka ;) 325km tylko na papierze, mondeo mk4 2,0tdci nie znika w lusterku ;)",0
słabiutko na tle aut francuskich chociaż to mój 5 opelek ale scenica i picasso tez miałem,0
"nie wiem jak to zrobisz ja mam polo na gazie i pali mi sredni w miescie 10 l gazu, a w trasie 6-7l. ",1
Pierwszy i ostatni Raz Hyundai. Jak sprzedawali mi auto to 10 telefonów dziennie a teraz zero informacji.,0
Ogólna ocena na czwórkę minus - trójkę plus. ,0
Generalnie przereklamowany,0
"Ok, ale wolę japońskie samochody.",0
Nie taki djabeł straszny jak go malują silnik 1.8 tdci pracuje podobnie jak 1.9 tdi i pracuje ciszej mocy jest wystarczajaco duzo by muc podruzowac osobiscie polecam,1
Tekst j/w,1
słaby silnik hałas,0
"Jak trafisz na zadbany samochód to TAK, a jak nie to masz do wydania około + - 5000 zł.",0
szrot,0
"Polecam dla wszystkich, którzy cenią sobie spokojną jazdę i niskie spalanie przy dosyć dużej jak na tą klasę przestrzeni użytkowej. ",1
"mam Brawę 1,6 16v 1rok dotej chwili niemiałem z nią problemu , jednak teraz padł mi silnik zupełnie nie wiem dlaczego ,rozrząd zmieniłem oleje wymieniałem na czas a w bloku zrobiła się dziura",1
"Dobry silnik, słaba skrzynia (francuska), przyjemnie przyspiesza i dobrze się prowadzi. Bardzo wygodna na trasę a i w mieście odpowiednio zwrotna.",0
a no i jeszcze jedno dobrze że to skoda bo nie przyciąga uwagi złodzieji,1
"Mam uniaczka 1.0 fire i jezdzi niezle. Ma troche z miekkie zawieszenie, pozatym autko OK! ",1
ciekawe rozwiazania mnustwo schowkow ciekawa stylizacja,1
"asta kombi 1,7 td (silnik isuzu) fajna funkcjonalna fura mało pali szybka i zrywna.",1
"odradzam brak konkretnego serwisu ,dzisiaj to podstawa a tu komuna arogancja ",0
odradzam,0
"Na dojazdy do pracy, krótkie trasy - ok. Dalsze podróże - męczarnia. Trasa do Anglii, 2000 km, 30 godzin jazdy. W głowie huczało jak we młynie.",0
.Pomimo tak złej opinii o tym modelu podczas całej jego eksploatacji nie miałem żadnego problemu. ,1
"Bardzo dobry samochód z awaryjnym silnikiem który nie powinien zawodzić przez setki tysięcy kilometrów , a jednak zawodzi.",0
"Wspaniały, niezawodny, bezpieczny samochód. ",1
"NIgdy wiecej forda, wiecej stoi niz jezdzi, auto kupione w salonie...",0
Mam Fiestke 1.3 1998 186tys. tylko przeglądy oleje i filtry pozatym nic się nie dzieje autko super...polecam.,1
do bani,0
Kłopotliwy samochód z kiepskim silnikiem GDI i jeszcze gorszą skrzynią renault.Nie polecam.,0
brak mi slowa na tan samochod,0
"Auto naprawdę godne polecenia, jeśli kotoś szuka, samochodu do użytkowania go na codzień.nigdy nic mi sie nie zepsuło, no i najważniejsze silnik którego po prostu ie da sie zniszczyć",1
przestronne dynamiczne nie rzucające się w oczy wozidło;-),0
"Twardy, niewygodny...ale pojemny, mało pali. ",0
TEN ZA 29.500 697-930-070,1
Auto praktyczne sam eksploatowałem. Na trasach w miarę wygodnie jest dla max 3 osób.,1
"Auto warte swojej ceny, nawet większej. Ta klasa jest jeszcze z tego czasu kiedy linię projektowano ręcznie. Rzeczywiście można się zakochać. ",1
Super auto,1
"Auto jako wół roboczy i wyjazdy na wczasy sprawia sie wyśmienicie , co chodzi o codzienną jazdę męczy. Starsze modele z automatem porażka - duże spalanie i brak mocy . Lepiej zakupić w manualu.",0
problemy z instalacją lpg dyskwalifikuje auto homologacja na butlę gazową wydane w języku ang uniemożliwia zarejestrowanie auta i generuje koszty i kłopot ,0
"KRĘCONY witam,kupa latek.:) Co tam słychać,nie odwiedza się stronki.Dalej Opelek czy już Awensis?CO tak rzadkie odwiedziny? Również pozdrawiam!!!!!!!!!Vectrunia śmiga nadal i jest super. Do kiedyś.",1
Jezdze SKODA FABIA 1.2. 12V FLASH Jestem zniej okropnie zadowolony!! jak na 1.2. maq cholernego kopa !! i wogole sie nie psuje !! Pozdrooowka all ,1
"Bardzo rdzewieje, nieustannie jakaś żarówka do wymiany - to najczęstsze problemy, Ale poważnie nigdy mnie nie zawiódł ani w mieście ani na trasie, ani w największe zimy.",0
"Mam to auto 6 lat. Co do silnika nie mam zastrzezen, po prostu niedo zajechania, nawet bez oleju.",0
RIO jest PIĘKNE !!!! Moje jest niebieskie i bardzo Mi się podoba.Nie znam się na samochodach ( BLONDYNKA ) ale mam go dwa miesiące nic się nie psuło.Pozdrawiam wszystkich właścicieli RIO.,1
"Kupiłem Transita w stanie blacharskim agonalnym !!! Ale jak człowiek potrafi sam coś samemu zrobić to nie problem .Kupiłem i nie żałuję .Kupił bym następnego ,ale ten teraz mi bardzo odpowiada .",1
"Oceniajac wyglad musial bym......,ale biorac pod uwage to jak sie nim jezdzi to naprawde super ",1
Samochód dla kowalskiego,0
"Słaba jakość wykonania ,zbyt miękkie na zakrętach,awaryjny silnik",0
Zadbany od zewnątrz ,1
"odradzam brak konkretnego serwisu ,dzisiaj to podstawa a tu komuna arogancja ",0
"astraI 1.7 td isuzu bardzo polecam,5l/100km i 82KM!daje sobie świetnie rade na trasie.",1
"Miałem go ponad 1,5 roku. Przez ten czas 0 awarii i wszystko było tak jak powinno być. Wymiana tylko z powodu zmiany na większy samochód.",0
"wiele niedociągnięć projektanta i wykonawcy, aczkolwiek wygląd z zewnątrz super",0
"Ogólnie-gwarancja 7 lat to tylko w reklamie ,serwis bardzo słaby , nie polecam",0
"Dobre auto o niestarzejącym sie wyglądzie.Super wykonanie,niezawodność.Polecam!",1
"Renault usiadło na laurach, nie ulepsza, nie daje zbyt dużo możliwości wyboru wersji (silnik, wyposażenie). Jeździłem dwoma Koleosami. Nie zdecyduję się na następnego. ",0
"Mam wrazenie ze mam do czynienia z debilami,przeciez to gówniany van dla starego dziada a wy sie podniecacie!!!",0
Najważniejsze to że samochód jest bezawaryjny. Dobre fotele. Przeszkadza mi za duże spalanie i słabe wytłumieniei. Na baku 50 litrów moge przejechać tylko 500-550 km.,0
AUTKO 2.O HDI MAM JUŻ 2145 KM PRZEBIEGU I I JESZCZE NIE BYŁEM W SERWISIE BO NIE MA MNIE TAM KTO ZA HOLOWAĆ BO SĄSIEDZI MAJĄ TAKIE SAMO DZIWACTWO ,1
Bardzo fajny rodzinny samochód. ,1
"Nie polecam,chyba że na gwarancji.",0
"Posiadam 206 od roku 2001 i jestem zadowolony .Nic oprócz klocków hamulcowych nie robiłem w nim, a ma niecałe 60000km.Jak widać osoby piszące złe opinie o tym autku to złośliwcy... ",1
Ogółem jestem zadowolony z kupna ,1
Świetne auto w klasie średniej. Silnik Ecotec dynamiczny .Benzyniak świetnie sobie radzi po przejechaniu 213 tys. kilometrów. Wolę silnik benzynowy zamiast ropniaka. Oszczędność w dieslach pozorna.,1
Samochód mnie zawiódł ,0
"Auto jako wół roboczy i wyjazdy na wczasy sprawia sie wyśmienicie , co chodzi o codzienną jazdę męczy. Starsze modele z automatem porażka - duże spalanie i brak mocy . Lepiej zakupić w manualu.",0
OK ,0
"Powiem tak, wszyscy wychwalają ten 1,9 tdi a mój się psuje na potęgę jak nie sprzęgło to układ chłodzenia, może trafiłem na taki model.",0
"Ogólnie samochód mam od nowości (9 lat) i nie było poważniejszej awarii. Warto zainwestować w nowy, jeżeli ktoś jeździ głównie po mieście i planuje się z nim nie rozstawać przez dłuższy czas. ",0
ten sam silnik w Peogoutach ok w Volvo40 ok kazda rzecz mozna spieprzyc !,0
Z tym silnikiem bym nie kupił.,0
Miałem parę aut najlepsze z podobnym silnikiem był fort Fiesta z silnikiem 1.3 tu tylko broni się spory bagażnik ,0
auto doposazone w 4 halogeny dalekosiezne kangur stopnie podprogowe brak sladow korozji,1
"bardzo dobry, wygodny samochod. Trzeba o niego zadbac, a dowiezie nas gdzie chcemy.",1
Jeżeli miał bym kupić espace to w grandzie i w benzynie z gazem najlepiej,0
git,1
lubię laski wiec polecam 406 cupe ,1
"odradzam brak konkretnego serwisu ,dzisiaj to podstawa a tu komuna arogancja ",0
kawałek porządnego dużego auta o ponadprzeciętnym wyglądzie i niezwyklym komforcie jazdy,1
"Ford to bezpieczny i przestronny wóz.Mam rocznik 2001 kombi wersja Ambiente.Polecam ten samochod, ludzom którzy potrzebuja dużej przestrzeni bagażowej!!!!!! mati""} ",1
"Gdyby mozna dałbym 0.Duze spalanie wcale nie idzie w parze z mocą wręcz przeciwnie,duzo usterek szczególnie z elektronika",0
"Mam CC 700z 93r. mam go 2 miesiące i nie nażekam na niego. Zgrabny, ladny i powabny oto Cinqocento",1
"Auto ma same zalety, za wyjątkiem jego wyglądu. ",0
"Do miasta raczej się nie nadaje, samochód do długich podroży. ",0
"autko super, mało pali (silnik 1,6 - 5,5 litra na trasie), dobrze trzyma sie drogi, jedynym minusem są serwisy Forda (szczególnie w Lublinie) totalna porażka ",1
Nastepnym razem Hilux...,0
"13 l./100 km. !?.Kto to napisał !?.Kto i GDZIE ""TO""SPRAWDZAŁ !?.Auto spala 18 litrów ON (średnio !-tj,Miasto/Trasa !.Chore.Auta dla Jankesów i Arabów.",0
Mi siadła pompa po 1500 km. Więc gdy pobrano paliwo do badania to miałem nieprzespany tydzień.Ale na razie nie jest żle. Za te pieniądze polecam.,1
Jestem bardzo zadowolony. ,1
tylko 1.7 tdi prze kozacka fura !!!!!!!! w ogóle nie chce spalać paliwa !!!!!!! bierze tylko 5 litrów. moja ma już 310.000 km. i śmiga jak nówka !!!!!!!! Polecam ! ,1
Rewelacja jako rodzinny samochód ale takze jako wół roboczy uzytkuje go juz dwa lata dwa razy mnie przeprowadził wraz z rodziną przeglady o czasie i nic wiecej nie robicie ,1
"żle,kliknolem i wpisała się shuma.to jest oczywiście kia rio ,inaczej ryjek lub mordeczka ",1
Konfort jazdy jest dardzo dobry ale pozostałe rzeczy są do bani,0
Ogólnie godne polecenie auto segmentu K,1
"Ogólnie do dupy,nie kupiłbym drugi raz tego auta. ; )",0
"Plastik prosto z Niemiec. Nie polecam! Jest np. Focus, lepiej wykonany i lepiej wyposażony. ",0
"Bardzo udane auto, dużo lepsze niż inne vany na rynku. Bezawaryjne, w porównaniu z galaxy czy espace.",1
"UWAGA CZY KTOŚ MA DOŚWIADCZENIE Z KLEJAMI,DO METALU?ZERWAŁ MI ŚIĘ GWINT W BLOKU ŚILNIKA I CHCĘ WKLEIĆ SZPILKĘ,CZY TE KLEJE DŹIAŁAJĄ CZY TO LIPA-REKLAMUJĄ JAKO SPAW NA ŹIMNO!",1
"WSZYSTKO WYSIADA PO KOLEI ,NIE ZA TA CENE,NIEMA JAK VV.RAMA Z DACI NAPOMPOWANA BLACHA",0
Mam KIA PRIDE/1999 Tylko zmieniłem opony.Super autko.,1
"Generalnie auto przyjemne,ale nie kupił bym go po raz drugi.",0
mam multiple z 1999 i po przejechaniu 120000 tys. wymieniam prawie wszystko oprócz silnika który jest niezawodny 1.6 16v B+G więcej fiata nie kupie,1
"Silnik bardzo dobry , chociaż musiałem wymienić kilka elementów ( np. EGR ) .Natomiast beznadziejne jest zawieszenie . Od przebiegu 90.000 km stałem się kilka razy w roku klientem warsztatów. ",0
"nie polecam ,auto słabo reaguje na pedał gazu , spalanie sporo odbiega od podanej normy",0
Posiadam sharana 1.9tdi super autko wygodne i niezawodne.miałem inne marki i sharan na ich tle wypadł najlepiej.Polecam go niezdecydowanym .,1
"Tipo?fajne auto lecz tylko do momentu awarii...2.0 jedyny sensowny motor bo 1,4 1,6 padaka...z gazem chodliwy jak bułeczka... zawieszenie mało komfortowe ale, praktyczne..szybki drań... ",1
"nowa wersja nie powstała, być może byłaby ciekawym uzupełnieniem oferty PSA",0
"Tragedia !!! Nie dajcie się namówić na tego strucla. Trudno ogarnąć ilość usterek, od zamarzających drzwi po poważne usterki układu chłodzenia, sprzęgła i silnika. W rezultacie, silnik do remontu.",0
"Przejechałem 60tys.km w 2lata golfem 2,ale mam go dosyć.Tragiczne jest jego twarde zawieszenie,które jest bardzo uciążliwe po naszych drogach.Ogólnie jest spoko ",1
"Jeżdżę tym autem od sierpnia 2014 roku i nie żałuję, iż go kupiłem. Samochód sprawia radość kierowcy, a przecież o to między innymi chodzi. Są tańsze propozycje na rynku, ale warto mieć Nissana.",1
"marne materiały, nieprecyzyjna skrzynia biegów, jak na tę klasę samochodu za dużo usterek, skrzypiące części, kiepskie fotele, brak podłokietnika, brak wyświetlacza dla temperatury silnika. ",0
Galant automat 1994 . Bardzo dobry samochód.,1
"Polo 1,4 Classic z 1997r 50 tys.km - wymieniłem żarówkę w tylnej lampie (oprócz oleju i filtrów). Zawieszenie mogłoby być mniej twarde. Poza tym ok.",1
"genialny samochód, jeśli dba się na bieżąco to bardzo długo posłuży w dobrym stanie",1
